feature_name,true_mean,false_mean,delta,abs_delta,true_std,false_std,single_feature_auroc
L18_H06_max_attention_last,-0.007814515645572877,0.007608870497005263,-0.015423386142578141,0.015423386142578141,0.16728903690490154,0.14933601189608098,0.48383045874822184
L20_H04_last_to_subject_mass_norm,-0.007759669000562716,0.00755546718475885,-0.015315136185321567,0.015315136185321567,0.16034064423185254,0.15200446956229888,0.4427120376955903
L18_H08_attention_sink_mass,-0.007723239783295852,0.007519996631104191,-0.015243236414400042,0.015243236414400042,0.13910318100461364,0.13442826557969148,0.4704614153627311
L18_H11_attention_sink_mass,-0.007713513503985387,0.007510526306512207,-0.015224039810497594,0.015224039810497594,0.21031138061214558,0.18247322815893116,0.49381001066856334
L17_H00_last_to_anchor_mass,-0.007697886719128441,0.007495310752835587,-0.015193197471964029,0.015193197471964029,0.11210373847495224,0.08551562076195643,0.463938033428165
L17_H00_last_to_non_anchor_mass,0.007697886719128442,-0.007495310752835587,0.015193197471964029,0.015193197471964029,0.11210373847495225,0.08551562076195643,0.536061966571835
L18_H06_attention_sink_mass,-0.007629053897801603,0.007428289321543877,-0.01505734321934548,0.01505734321934548,0.2326763285151152,0.22049142586258014,0.4830303165007112
L16_H05_relation_to_subject_mass,-0.007623411119832614,0.0074227950377318466,-0.015046206157564461,0.015046206157564461,0.36487698345599573,0.35534233954761696,0.49347661806543386
L13_H00_last_to_subject_mass_norm,-0.007612758163928804,0.007412422422772727,-0.01502518058670153,0.01502518058670153,0.09939282277173328,0.10416150137969327,0.45261379800853485
L13_H07_max_attention_last,0.0076126626605849245,-0.007412329432674686,0.01502499209325961,0.01502499209325961,0.10858223358736714,0.10762844340488896,0.5483752667140824
L16_H09_attention_sink_mass,0.007597282066264596,-0.007397353590836405,0.014994635657101001,0.014994635657101001,0.14065794601098322,0.15023844388151658,0.528238353485064
L16_H11_last_to_tail_mass,-0.007587637718240922,0.007387963041445112,-0.014975600759686035,0.014975600759686035,0.15310626181848352,0.14424483277784103,0.45952613798008535
L19_H08_last_to_tail_mass,-0.0075763043306820155,0.007376927900927131,-0.014953232231609145,0.014953232231609145,0.10846799541264093,0.10171116707192825,0.43865576102418213
L13_H09_top3_attention_mass_last,0.007509863085741399,-0.007312235109800746,0.014822098195542144,0.014822098195542144,0.07395116808970942,0.06984180255864254,0.5678120554765291
L13_H08_attention_sink_mass,0.007502083799228379,-0.007304660541353913,0.014806744340582292,0.014806744340582292,0.14925652535467213,0.16042432813231233,0.527660472972973
L13_H05_max_attention_last,0.007489965096149989,-0.007292860751514439,0.014782825847664428,0.014782825847664428,0.0844789408464345,0.08522996749281796,0.5597439544807967
L19_H02_last_to_anchor_mass,-0.00747854587383091,0.0072817420350457076,-0.014760287908876617,0.014760287908876617,0.1664754198495135,0.1485251478083365,0.4709170519203414
L19_H02_last_to_non_anchor_mass,0.007478545873830825,-0.007281742035045788,0.014760287908876613,0.014760287908876613,0.1664754198495135,0.1485251478083365,0.5290829480796586
L20_H06_max_attention_last,0.007464623915230296,-0.007268186443776856,0.014732810359007153,0.014732810359007153,0.15309499819418565,0.13734288589292382,0.5325502311522048
L15_H07_last_to_subject_mass_norm,-0.007461790249631089,0.007265427348325468,-0.014727217597956557,0.014727217597956557,0.1271028266643546,0.12919126099247497,0.44341216216216217
L17_H02_last_to_subject_mass_norm,0.007448240077429175,-0.007252233759602132,0.014700473837031307,0.014700473837031307,0.09985154129677917,0.08775147505382266,0.5485197368421052
L16_H10_attention_sink_mass,-0.007434127875805255,0.007238492931705089,-0.014672620807510344,0.014672620807510344,0.14432381815412396,0.13550378689751658,0.47568456614509247
L19_H07_last_to_subject_mass_norm,-0.007371313936614554,0.007177331990914288,-0.01454864592752884,0.01454864592752884,0.13650993957553237,0.1398012084894225,0.45072457325746795
L19_H02_attention_sink_mass,-0.007352311934752495,0.007158830041732726,-0.01451114197648522,0.01451114197648522,0.2316709615650848,0.22644638941322445,0.4654160739687056
L20_H09_last_to_subject_mass_norm,-0.007338498351425263,0.007145379973756179,-0.014483878325181443,0.014483878325181443,0.08656678880913302,0.09608368614936644,0.4526249110953059
L14_H07_attention_entropy_last,-0.007275345493830944,0.007083889033466812,-0.014359234527297756,0.014359234527297756,0.3210390158259744,0.3017042998961637,0.4933321479374111
L19_H05_max_attention_last,0.007246521573504104,-0.00705582363735928,0.014302345210863383,0.014302345210863383,0.1526213484748211,0.14897133580497415,0.5348061877667141
L13_H08_last_to_subject_mass_norm,-0.007201559552047195,0.007012044826993434,-0.01421360437904063,0.01421360437904063,0.10955578775162636,0.11652239962046745,0.46011513157894735
L17_H04_last_to_tail_mass,-0.007185359024480362,0.006996270629099158,-0.01418162965357952,0.01418162965357952,0.08546677033626043,0.09288159476753721,0.444679054054054
L19_H06_last_to_subject_mass_norm,-0.007173705008868339,0.00698492329810873,-0.014158628306977068,0.014158628306977068,0.1175581979241232,0.12341901261185502,0.4584148293029872
L17_H06_last_to_subject_mass_norm,-0.007152338171004228,0.006964118745451366,-0.014116456916455595,0.014116456916455595,0.17526872747407404,0.16272794701661522,0.4475573435277383
L16_H10_last_to_non_anchor_mass,0.007115407436050043,-0.00692815987194344,0.014043567307993483,0.014043567307993483,0.10579471604186165,0.09205440723813453,0.5376511379800853
L16_H10_last_to_anchor_mass,-0.007115407436050082,0.006928159871943398,-0.014043567307993481,0.014043567307993481,0.10579471604186165,0.09205440723813452,0.46234886201991465
L19_H11_last_to_tail_mass,-0.007114076403514641,0.0069268638665800145,-0.014040940270094657,0.014040940270094657,0.18405603310833904,0.17875602707576854,0.4752067034139402
L15_H09_top3_attention_mass_last,0.007112255714604713,-0.00692509109053622,0.014037346805140932,0.014037346805140932,0.11291578405056944,0.11488331903313402,0.5411962126600284
L16_H09_attention_entropy_last,-0.00706550834842479,0.006879573918202683,-0.013945082266627473,0.013945082266627473,0.29240128917367464,0.3035353704367146,0.48764224751066854
L18_H01_max_attention_last,0.00704622182875775,-0.006860794938527289,0.013907016767285039,0.013907016767285039,0.09043879781676609,0.07653189886363901,0.5206481152204836
L15_H09_last_to_subject_mass_norm,0.00698306869655364,-0.006799303730854702,0.013782372427408342,0.013782372427408342,0.13353265593808242,0.11877796341124625,0.531283339260313
L17_H11_last_to_subject_mass_norm,-0.006910998527180681,0.006729130144886242,-0.013640128672066923,0.013640128672066923,0.1606190374583699,0.15398635415862777,0.45394736842105265
L16_H09_last_to_anchor_mass,-0.006863981506056013,0.00668335041379155,-0.013547331919847562,0.013547331919847562,0.14494015396684265,0.12744286309139266,0.46796097083926036
L16_H09_last_to_non_anchor_mass,0.006863981506056082,-0.0066833504137914735,0.013547331919847555,0.013547331919847555,0.14494015396684265,0.12744286309139266,0.5320390291607398
L18_H11_last_to_subject_mass,-0.006855115373866699,0.006674717600870325,-0.013529832974737024,0.013529832974737024,0.2092844531031302,0.1832617933250739,0.49472128378378377
L13_H07_last_to_subject_mass,0.006811622083967831,-0.0066323688712318874,0.013443990955199717,0.013443990955199717,0.10196393058057046,0.11157113559391524,0.5389624822190612
L18_H02_last_to_tail_mass_norm,0.0067937396994893085,-0.006614957075818517,0.013408696775307826,0.013408696775307826,0.06107059234908115,0.0594377824284813,0.5890380512091038
L17_H03_last_to_subject_mass,-0.006731907199993595,0.0065547517473621576,-0.013286658947355753,0.013286658947355753,0.1251905465978285,0.11434064262648455,0.46844994665718354
L20_H00_max_attention_last,0.006719635414516433,-0.006542802903608086,0.01326243831812452,0.01326243831812452,0.20209404863770034,0.19523130710771633,0.5171586059743953
L20_H08_attention_sink_mass,-0.006668518196620687,0.006493030875656899,-0.013161549072277585,0.013161549072277585,0.18124163100259824,0.16813487866651383,0.4917429765291607
L14_H10_attention_sink_mass,-0.00666212618950056,0.006486807079250481,-0.01314893326875104,0.01314893326875104,0.09013721705795257,0.07777094000816599,0.45884823968705546
L20_H00_last_to_subject_mass_norm,0.006662100914968344,-0.006486782469837543,0.013148883384805887,0.013148883384805887,0.13357341968163897,0.11382786010674326,0.5227596017069701
L19_H08_last_to_subject_mass,0.0066167298447212825,-0.0064426053751233305,0.013059335219844613,0.013059335219844613,0.12526954803514692,0.1262558461261565,0.5373955369843527
L15_H03_max_attention_last,0.006614138307640376,-0.0064400820363865584,0.013054220344026934,0.013054220344026934,0.0454321774191467,0.05235840400300713,0.5669896870554765
L18_H10_attention_sink_mass,-0.006610731709776218,0.0064367650858347635,-0.013047496795610982,0.013047496795610982,0.07754172970153668,0.058482014215279786,0.4638824679943101
L16_H06_last_to_subject_mass_norm,-0.0065616524819655025,0.006388977416650792,-0.012950629898616294,0.012950629898616294,0.0780930615176655,0.08295052144289224,0.45306943456614507
L18_H01_attention_sink_mass,-0.00649449726991439,0.0063235894470220185,-0.012818086716936409,0.012818086716936409,0.07472837962508333,0.06849454309834582,0.45423630867709813
L13_H10_last_to_non_anchor_mass,0.00645590708400333,-0.006286014792319025,0.012741921876322355,0.012741921876322355,0.1015228462339812,0.05903172799694994,0.5266602951635846
L13_H10_last_to_anchor_mass,-0.006455907084003262,0.006286014792319091,-0.012741921876322353,0.012741921876322353,0.1015228462339812,0.05903172799694994,0.4733397048364153
L15_H03_last_to_subject_mass,0.006445589398149304,-0.00627596862451363,0.012721558022662935,0.012721558022662935,0.03589042335822228,0.04674945905823275,0.5717683143669986
L17_H05_last_to_relation_mass,0.006431835207283858,-0.006262576386039555,0.012694411593323414,0.012694411593323414,0.07438131846934723,0.06949404461978358,0.5457303520625889
L18_H05_last_to_subject_mass_norm,-0.006431509596590652,0.006262259344048793,-0.012693768940639446,0.012693768940639446,0.08433676278273709,0.08140506416372634,0.43076546941678523
L17_H05_last_to_relation_mass_norm,0.006431201703913008,-0.006261959553810072,0.01269316125772308,0.01269316125772308,0.07438251893562779,0.06949402880338287,0.54574146514936
L17_H10_last_to_subject_mass_norm,-0.006407583181859941,0.006238962571811028,-0.012646545753670968,0.012646545753670968,0.1597916709216255,0.1520870141052525,0.45630334281650076
L17_H07_last_to_subject_mass,0.006405389288084617,-0.006236826412082262,0.01264221570016688,0.01264221570016688,0.1270860107284651,0.14499712126272726,0.5134134957325747
L16_H06_attention_sink_mass,-0.006389036292258393,0.006220903758251872,-0.012609940050510264,0.012609940050510264,0.11998578639902602,0.1282808123039129,0.4608708214793741
L19_H04_last_to_non_anchor_mass,0.006380948307354333,-0.006213028615055509,0.012593976922409843,0.012593976922409843,0.1779149414412278,0.16065589193093527,0.5298942034139402
L19_H04_last_to_anchor_mass,-0.006380948307354331,0.006213028615055509,-0.01259397692240984,0.01259397692240984,0.1779149414412278,0.16065589193093527,0.4701057965860597
L16_H08_tail_to_relation_mass,-0.006379561948036753,0.0062116787388779085,-0.01259124068691466,0.01259124068691466,0.08415970846527879,0.09060692048983408,0.46078191678520625
L13_H02_last_to_anchor_mass,-0.006335090137472615,0.006168377239118267,-0.01250346737659088,0.01250346737659088,0.14257385300107656,0.13158391636532024,0.46768314366998576
L13_H02_last_to_non_anchor_mass,0.006335090137472702,-0.0061683772391181784,0.01250346737659088,0.01250346737659088,0.14257385300107656,0.13158391636532024,0.5323168563300142
L16_H02_max_attention_last,0.006313259143685959,-0.00614712074516798,0.012460379888853939,0.012460379888853939,0.11213680460773182,0.11354398569137399,0.5350062233285918
L18_H00_attention_entropy_last,-0.006303347227520955,0.006137469668901902,-0.012440816896422856,0.012440816896422856,0.16406036540167337,0.15088040913006803,0.48379711948790893
L14_H08_last_to_tail_mass,-0.006271122703312441,0.00610609315848844,-0.012377215861800881,0.012377215861800881,0.06934276973358827,0.07102071000908372,0.4438011201991465
